n2' inv' n2" inv" J' Ka' Kc' J" Ka" Kc" nu
1	s	0	s	2	1	2	1	0	1	828.77768
1	a	0	a	3	1	2	3	0	3	828.81413
1	a	0	a	5	3	2	5	2	3	828.85700
1	a	0	s	4	3	2	4	2	2	829.13465
1	s	0	a	4	4	1	4	3	1	829.58054
1	a	0	a	6	3	3	6	2	4	829.62808
1	a	0	a	4	3	1	4	2	2	829.91054
1	s	0	s	8	3	5	8	2	6	829.95580
1	s	0	s	5	1	4	5	0	5	830.18197
1	a	0	a	2	2	1	2	1	2	830.53629
1	a	0	s	9	5	5	9	4	5	830.56698
1	s	0	s	5	4	2	5	3	3	830.82925
1	s	0	s	15	7	8	15	6	9	830.90927
1	a	0	a	5	2	3	5	1	4	831.01818
1	s	0	a	10	6	5	10	5	5	831.13207
1	a	0	a	8	4	4	8	3	5	831.25752
1	a	0	a	7	4	3	7	3	4	831.27148
1	s	0	s	5	2	4	5	1	5	831.41449
1	s	0	a	7	5	3	7	4	3	831.57961
1	a	0	a	3	3	0	3	2	1	831.79831
1	a	0	s	3	3	1	3	2	1	831.81084
1	s	0	s	6	3	4	6	2	5	831.84363
1	a	0	s	6	4	3	6	3	3	832.28156
1	a	0	s	1	1	0	0	0	0	832.33842
1	a	0	a	7	3	4	7	2	5	832.61766
1	a	0	a	3	2	2	3	1	3	833.07129
1	s	0	s	7	2	5	7	1	6	833.22993
1	s	0	s	7	4	4	7	3	5	833.25181
1	s	0	a	2	1	1	1	0	1	833.40899
1	a	0	a	9	5	4	9	4	5	833.50117
1	a	0	a	4	1	3	4	0	4	833.68312
1	a	0	a	9	4	5	9	3	6	833.71742
1	s	0	s	3	0	3	2	1	2	833.87341
1	s	0	a	6	5	2	6	4	2	834.48283
1	a	0	a	2	0	2	1	1	1	834.59716
1	s	0	s	6	1	5	6	0	6	835.10773
1	a	0	s	8	5	4	8	4	4	835.38004
1	s	0	s	7	3	5	7	2	6	835.42173
1	a	0	a	4	3	2	4	2	3	835.43462
1	s	0	s	3	1	3	2	0	2	835.49859
1	s	0	s	6	2	5	6	1	6	835.59619
1	a	0	a	11	6	5	11	5	6	835.62600
1	s	0	s	9	3	6	9	2	7	835.69633
1	s	0	a	9	6	4	9	5	4	835.84243
1	a	0	s	5	4	2	5	3	2	835.84810
1	a	0	a	6	2	4	6	1	5	835.88526
1	a	0	a	5	4	1	5	3	2	835.94901
1	s	0	a	5	5	1	5	4	1	836.15857
1	s	0	s	5	2	4	4	3	1	836.52968
1	s	0	a	2	2	0	1	1	0	836.98812
1	s	0	s	9	5	5	9	4	6	837.28427
1	a	0	a	8	3	5	8	2	6	837.40162
1	a	0	a	2	1	2	1	0	1	837.96636
1	s	0	a	2	2	1	1	1	1	838.02846
1	a	0	s	4	4	1	4	3	1	838.26832
1	s	0	s	8	2	6	8	1	7	838.43122
1	a	0	s	10	6	5	10	5	5	838.45644
1	s	0	s	2	2	0	1	1	1	838.76089
1	s	0	s	9	4	6	9	3	7	839.09070
1	s	0	a	8	6	3	8	5	3	839.18484
1	s	0	s	8	3	6	8	2	7	839.39918
1	a	0	a	5	2	4	5	1	5	839.58119
1	a	0	s	7	5	3	7	4	3	839.67097
1	s	0	s	7	1	6	7	0	7	839.70212
1	a	0	a	6	4	3	6	3	4	839.77496
1	s	0	s	7	2	6	7	1	7	839.87368
1	a	0	a	7	2	5	7	1	6	841.16867
1	s	0	s	10	3	7	10	2	8	841.21678
1	s	0	a	7	6	2	7	5	2	841.25574
1	a	0	s	12	7	6	12	6	6	841.52610
1	s	0	s	4	0	4	3	1	3	841.57767
1	a	0	a	3	1	2	2	2	1	841.82497
1	s	0	s	4	1	4	3	0	3	842.19542
1	s	0	s	11	5	7	11	4	8	842.42798
1	a	0	s	6	5	2	6	4	2	842.68293
1	a	0	a	7	3	5	7	2	6	842.81925
1	a	0	s	2	1	1	1	0	1	842.84967
1	a	0	a	3	0	3	2	1	2	842.97549
1	s	0	s	9	2	7	9	1	8	843.17519
1	s	0	s	4	1	3	3	2	2	843.24349
1	a	0	s	9	6	4	9	5	4	843.32255
1	s	0	s	9	3	7	9	2	8	843.55091
